time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,computation_time
2.124,-0.11126633505500555,-0.48224380362556213,1.0205674911296698,-0.111266335063248,-0.4822438117812674,1.0205675713016815,8.058577452573254e-08,0.014713525772094727
2.1310000000000002,-0.11126547709630626,-0.4822223100763768,1.0205811553497708,-0.111266335063248,-0.4822438117812674,1.0205675713016815,2.5447706831228254e-05,0.018943309783935547
2.137,-0.11126290348155089,-0.48215783597596396,1.0206221438478196,-0.111266335063248,-0.4822438117812674,1.0205675713016815,0.00010189100864409413,0.010511398315429688
2.143,-0.11125861499468745,-0.4820504009637593,1.020690444138323,-0.111266335063248,-0.4822438117812674,1.0205675713016815,0.00022927075210782836,0.009088993072509766
2.153,-0.11125261294203057,-0.48190003776550816,1.0207860354163507,-0.111266335063248,-0.4822438117812674,1.0205675713016815,0.0004075480829548071,0.06587839126586914
2.16,-0.11124489915186363,-0.4817067921832974,1.0209088885638733,-0.111266335063248,-0.4822438117812674,1.0205675713016815,0.0006366686896422705,0.010937213897705078
2.167,-0.11123547597388185,-0.48147072308160344,1.0210589661586322,-0.11127864326070747,-0.4816270488171595,1.0184367150572546,0.0026272613096007466,0.011680841445922852
2.173,-0.11122434627847652,-0.48119190236936144,1.021236222485538,-0.11127864326070747,-0.4816270488171595,1.0184367150572546,0.002833644726200611,0.008800029754638672
2.18,-0.11121151345586068,-0.48087041497806127,1.0214406035505967,-0.11127864326070747,-0.4816270488171595,1.0184367150572546,0.003098442714913474,0.02152538299560547
2.186,-0.11119698141503641,-0.4805063588358768,1.0216720470973555,-0.11127864326070747,-0.4816270488171595,1.0184367150572546,0.0034249070207655265,0.005196571350097656
2.192,-0.11118075458260412,-0.4800998448378354,1.0219304826258684,-0.11127864326070747,-0.4816270488171595,1.0184367150572546,0.0038142294125106586,0.00679469108581543
2.198,-0.11116283790141417,-0.4796509968120391,1.0222158314141698,-0.11127864326070747,-0.4816270488171595,1.0184367150572546,0.0042661355870723785,0.01714301109313965
2.204,-0.1111432368290612,-0.47915995148194457,1.0225280065422546,-0.11093070160338439,-0.47962378093579794,1.0190088134664637,0.0035559849393818374,0.008890151977539062
2.21,-0.11112195733622174,-0.47862685842471614,1.0228669129185544,-0.11093070160338439,-0.47962378093579794,1.0190088134664637,0.003989406551188706,0.005548238754272461
2.216,-0.11109900590483544,-0.47805188002566334,1.0232324473089043,-0.11093070160338439,-0.47962378093579794,1.0190088134664637,0.004509798403939872,0.01016378402709961
