time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,error_orient,computation_time,v1,v2,v3,v4,v5,v6
26.671,-0.09300409110542245,-0.3968520696391372,0.9548174587261511,-0.09463015067215615,-0.39659811253307864,0.9529346730359566,0.0025006890813303955,0.005953497198885912,0.020020723342895508,0.26955842348065506,0.2264872699188491,-0.10342538236310087,-0.13117056217122627,-0.02070205020015356,1.594257895698401
26.678,-0.09218437055410703,-0.39639655502885146,0.9550640012093647,-0.09463015067215615,-0.39659811253307864,0.9529346730359566,0.0032490774511273815,0.012534719024720222,0.005144357681274414,0.26955842348065506,0.2264872699188491,-0.10342538236310087,-0.13117056217122627,-0.02070205020015356,1.594257895698401
26.685,-0.09132526547777063,-0.3959191546350051,0.9553223891423274,-0.09463015067215615,-0.39659811253307864,0.9529346730359566,0.004133332575543309,0.019588820717855133,0.007069826126098633,0.26955842348065506,0.2264872699188491,-0.10342538236310087,-0.13117056217122627,-0.02070205020015356,1.594257895698401
26.697,-0.09042716824554299,-0.3954200864951611,0.9555925045145056,-0.09463015067215615,-0.39659811253307864,0.9529346730359566,0.005110467179504911,0.027000438397594966,0.050341129302978516,0.26955842348065506,0.2264872699188491,-0.10342538236310087,-0.13117056217122627,-0.02070205020015356,1.594257895698401
26.705,-0.08949048903499042,-0.3948995785429413,0.955874223959228,-0.09463015067215615,-0.39659811253307864,0.9529346730359566,0.006159715828730348,0.034745113501716135,0.009487152099609375,0.26955842348065506,0.2264872699188491,-0.10342538236310087,-0.13117056217122627,-0.02070205020015356,1.594257895698401
26.714,-0.08851565564478019,-0.3943578685039254,0.9561674188100298,-0.09102292166829609,-0.3945201470626298,0.9541946617165344,0.0031944463985530435,0.011590608723294824,0.03897500038146973,0.2674043954575685,0.2088064994543798,-0.07704265164572355,-0.11779665240544261,0.008857189948205972,3.0800857005691835
26.721,-0.0875031132992969,-0.39379520378707705,0.9564719551594159,-0.09102292166829609,-0.3945201470626298,0.9541946617165344,0.004254486941128922,0.019907433983173534,0.005854368209838867,0.2674043954575685,0.2088064994543798,-0.07704265164572355,-0.11779665240544261,0.008857189948205972,3.0800857005691835
26.729,-0.08645332444530042,-0.39321184137174753,0.9567876939200203,-0.09102292166829609,-0.3945201470626298,0.9541946617165344,0.005414489686897487,0.028576862757382613,0.023796796798706055,0.2674043954575685,0.2088064994543798,-0.07704265164572355,-0.11779665240544261,0.008857189948205972,3.0800857005691835
26.737,-0.08536676854071783,-0.3926080476903089,0.9571144908881289,-0.09102292166829609,-0.3945201470626298,0.9541946617165344,0.006646321885339107,0.03756533490862914,0.009281635284423828,0.2674043954575685,0.2088064994543798,-0.07704265164572355,-0.11779665240544261,0.008857189948205972,3.0800857005691835
26.75,-0.08424394183566614,-0.3919840985064689,0.9574521968095405,-0.08624662045180127,-0.39171350349989587,0.9556520519025458,0.002706374878557366,0.007112418203938761,0.06563448905944824,0.15004882758994234,0.18678597057771787,-0.03647215981264937,-0.10553179544764754,0.04268532430687556,-0.19691281023229376
26.757,-0.08308535714580581,-0.3913402787893252,0.9578006574477337,-0.08624662045180127,-0.39171350349989587,0.9556520519025458,0.003840493218744983,0.016521949245396,0.005424022674560547,0.15004882758994234,0.18678597057771787,-0.03647215981264937,-0.10553179544764754,0.04268532430687556,-0.19691281023229376
26.766,-0.08189154361812828,-0.3906768825832141,0.9581597136543096,-0.08624662045180127,-0.39171350349989587,0.9556520519025458,0.005131242014693593,0.026363806102426775,0.03671407699584961,0.15004882758994234,0.18678597057771787,-0.03647215981264937,-0.10553179544764754,0.04268532430687556,-0.19691281023229376
26.773,-0.08066304648928484,-0.3899942128734156,0.9585292014416779,-0.08624662045180127,-0.39171350349989587,0.9556520519025458,0.006512315097085087,0.03652147985724594,0.005552768707275391,0.15004882758994234,0.18678597057771787,-0.03647215981264937,-0.10553179544764754,0.04268532430687556,-0.19691281023229376
26.781,-0.07940042683656695,-0.38929258144777423,0.958908952057953,-0.08624662045180127,-0.39171350349989587,0.9556520519025458,0.00795855698113771,0.046972392952325165,0.007006168365478516,0.15004882758994234,0.18678597057771787,-0.03647215981264937,-0.10553179544764754,0.04268532430687556,-0.19691281023229376
26.789,-0.07810426132165192,-0.3885723087542997,0.959298792064026,-0.08089686311930556,-0.38868620159230793,0.9572177439786269,0.003484588571488923,0.011988102452205817,0.028154611587524414,0.5015331604536389,0.37992534663916416,-0.14836673703150027,-0.2507279694323603,-0.06364465445510897,3.1609750929384632
26.796,-0.07677514192723095,-0.3878337237548125,0.9596985434127778,-0.08089686311930556,-0.38868620159230793,0.9572177439786269,0.004885659615763399,0.022895448655581473,0.006429433822631836,0.5015331604536389,0.37992534663916416,-0.14836673703150027,-0.2507279694323603,-0.06364465445510897,3.1609750929384632
26.804,-0.07541367568663955,-0.3870771637747009,0.9601080235303963,-0.08089686311930556,-0.38868620159230793,0.9572177439786269,0.006403753821596525,0.03414084440572285,0.04192996025085449,0.5015331604536389,0.37992534663916416,-0.14836673703150027,-0.2507279694323603,-0.06364465445510897,3.1609750929384632
