time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,error_orient,computation_time,v1,v2,v3,v4,v5,v6
0.649,-0.11125861469016801,-0.4820500996612965,1.0206874773268624,-0.11133179314160832,-0.4821017358611144,1.0194415505958951,0.0012491416260078528,0.001091113490219553,0.08980894088745117,-0.003360693642194262,-0.06561743930134865,-0.08758156669833664,-0.016083537665405656,-0.00042006255869115943,-0.10461075572629151
0.655,-0.11125261263767347,-0.481899736623672,1.0207830701865195,-0.11133179314160832,-0.4821017358611144,1.0194415505958951,0.0013589510867428477,0.0013388071412196497,0.011847734451293945,-0.003360693642194262,-0.06561743930134865,-0.08758156669833664,-0.016083537665405656,-0.00042006255869115943,-0.10461075572629151
0.661,-0.11124489884771517,-0.4817064912478974,1.02090592536674,-0.11133179314160832,-0.4821017358611144,1.0194415505958951,0.001519263766459068,0.0017585530457894449,0.019991636276245117,-0.003360693642194262,-0.06561743930134865,-0.08758156669833664,-0.016083537665405656,-0.00042006255869115943,-0.10461075572629151
0.667,-0.11123547566998827,-0.48147042239838594,1.0210560054446456,-0.11133179314160832,-0.4821017358611144,1.0194415505958951,0.0017361734366748243,0.002341887386267621,0.01810455322265625,-0.003360693642194262,-0.06561743930134865,-0.08758156669833664,-0.016083537665405656,-0.00042006255869115943,-0.10461075572629151
0.673,-0.11122434597488397,-0.48119160198399624,1.0212332647043907,-0.11133179314160832,-0.4821017358611144,1.0194415505958951,0.002012492984956014,0.003073763964195915,0.007277250289916992,-0.003360693642194262,-0.06561743930134865,-0.08758156669833664,-0.016083537665405656,-0.00042006255869115943,-0.10461075572629151
0.68,-0.11121151315261522,-0.4808701149361274,1.0214376491510875,-0.11133179314160832,-0.4821017358611144,1.0194415505958951,0.002348566971721025,0.003943174047573596,0.0160977840423584,-0.003360693642194262,-0.06561743930134865,-0.08758156669833664,-0.016083537665405656,-0.00042006255869115943,-0.10461075572629151
0.686,-0.11119698111218401,-0.4805060591828486,1.021669096527254,-0.11109752897207062,-0.4807863337298462,1.0182489224486737,0.00343307956180158,0.004000079986397636,0.0281982421875,0.02093665868996534,0.09485375547373052,-0.04095628765105657,-0.09041683283316818,-0.007720588164606508,-0.018195053518857897
0.693,-0.11118075428019063,-0.4800995456190689,1.021927536331777,-0.11109752897207062,-0.4807863337298462,1.0182489224486737,0.0037431009152809514,0.004636750343968013,0.025393962860107422,0.02093665868996534,0.09485375547373052,-0.04095628765105657,-0.09041683283316818,-0.007720588164606508,-0.018195053518857897
0.699,-0.11116283759948528,-0.4796506980727579,1.0222128898413887,-0.11109752897207062,-0.4807863337298462,1.0182489224486737,0.004123950903317446,0.005533132379222137,0.016623258590698242,0.02093665868996534,0.09485375547373052,-0.04095628765105657,-0.09041683283316818,-0.007720588164606508,-0.018195053518857897
0.707,-0.11114323652766248,-0.4791596532672262,1.0225250701346458,-0.11109752897207062,-0.4807863337298462,1.0182489224486737,0.004575327041901159,0.006651972248602624,0.04647541046142578,0.02093665868996534,0.09485375547373052,-0.04095628765105657,-0.09041683283316818,-0.007720588164606508,-0.018195053518857897
0.713,-0.11112195703539858,-0.47862656077947846,1.0228639821184067,-0.11109752897207062,-0.4807863337298462,1.0182489224486737,0.005095487384207115,0.007961088079364829,0.025457143783569336,0.02093665868996534,0.09485375547373052,-0.04095628765105657,-0.09041683283316818,-0.007720588164606508,-0.018195053518857897
0.719,-0.11109900560463307,-0.47805158299465067,1.0232295225567978,-0.11109752897207062,-0.4807863337298462,1.0182489224486737,0.005682010313361077,0.00943740864984317,0.017596721649169922,0.02093665868996534,0.09485375547373052,-0.04095628765105657,-0.09041683283316818,-0.007720588164606508,-0.018195053518857897
0.725,-0.11107438922659409,-0.47743489505654596,1.023621580102661,-0.11082308080094715,-0.4783504998019806,1.0202121029722346,0.003539212098414465,0.004155850445699387,0.007458686828613281,0.017108778200238057,0.21729923653547623,-0.07066473100122397,-0.09358423641672445,-0.008977632574828087,-0.43024194598721044
0.731,-0.11104811539966884,-0.47677668481428426,1.0240400353314696,-0.11082308080094715,-0.4783504998019806,1.0202121029722346,0.0041449487732657785,0.005573400543083561,0.02860283851623535,0.017108778200238057,0.21729923653547623,-0.07066473100122397,-0.09358423641672445,-0.008977632574828087,-0.43024194598721044
0.74,-0.11102019212711955,-0.47607715276508167,1.024484760777707,-0.11082308080094715,-0.4783504998019806,1.0202121029722346,0.004843817125753867,0.00729742296510351,0.05479288101196289,0.017108778200238057,0.21729923653547623,-0.07066473100122397,-0.09358423641672445,-0.008977632574828087,-0.43024194598721044
0.746,-0.11099062791464553,-0.4753365119931768,1.0249556209736947,-0.11082308080094715,-0.4783504998019806,1.0202121029722346,0.005622557921187003,0.00923064495760546,0.007876157760620117,0.017108778200238057,0.21729923653547623,-0.07066473100122397,-0.09358423641672445,-0.008977632574828087,-0.43024194598721044
0.753,-0.1109594317677923,-0.4745549881049236,1.0254524724908554,-0.11082308080094715,-0.4783504998019806,1.0202121029722346,0.006471937369933774,0.011329383128912825,0.03367161750793457,0.017108778200238057,0.21729923653547623,-0.07066473100122397,-0.09358423641672445,-0.008977632574828087,-0.43024194598721044
0.764,-0.11092661318920836,-0.47373281916006915,1.0259751639834036,-0.11056233955030627,-0.47447857968116425,1.0230115617506208,0.0030776276956412736,0.0030891818685299627,0.07237052917480469,0.01287663493397591,0.26282324333711443,-0.07652958552898989,-0.1475908307539102,-0.007892551278490761,-0.045683491790023414
0.771,-0.11089218217575073,-0.4728702555992386,1.0265235362344476,-0.11056233955030627,-0.47447857968116425,1.0230115617506208,0.0038767856898611792,0.004937920956638196,0.02608966827392578,0.01287663493397591,0.26282324333711443,-0.07652958552898989,-0.1475908307539102,-0.007892551278490761,-0.045683491790023414
0.779,-0.11085614921543958,-0.4719675601676485,1.0270974222044873,-0.11056233955030627,-0.47447857968116425,1.0230115617506208,0.004804768336252298,0.007249164320525131,0.07163643836975098,0.01287663493397591,0.26282324333711443,-0.07652958552898989,-0.1475908307539102,-0.007892551278490761,-0.045683491790023414
0.785,-0.11081852528426372,-0.4710250078350719,1.027696647082297,-0.11056233955030627,-0.47447857968116425,1.0230115617506208,0.005826046188582162,0.009785401478474951,0.008173227310180664,0.01287663493397591,0.26282324333711443,-0.07652958552898989,-0.1475908307539102,-0.007892551278490761,-0.045683491790023414
0.792,-0.11077932184283706,-0.4700428857120799,1.0283210283381743,-0.11056233955030627,-0.47447857968116425,1.0230115617506208,0.006921914312312017,0.012480460494779418,0.05406451225280762,0.01287663493397591,0.26282324333711443,-0.07652958552898989,-0.1475908307539102,-0.007892551278490761,-0.045683491790023414
0.798,-0.11073855083290762,-0.46902149296258533,1.0289703757795396,-0.11056233955030627,-0.47447857968116425,1.0230115617506208,0.00808197441850978,0.01531004581472219,0.00950479507446289,0.01287663493397591,0.26282324333711443,-0.07652958552898989,-0.1475908307539102,-0.007892551278490761,-0.045683491790023414
0.806,-0.11069622467371998,-0.46796114071271405,1.0296444916088723,-0.11032683303872083,-0.46997895874099693,1.0257885152721764,0.004367675959183477,0.004751895092944968,0.12638187408447266,0.015061326690440236,0.3511335491838987,-0.13443681563231252,-0.24434937607959775,-0.009148828314091683,-1.6253251797933421
0.813,-0.11065235625823226,-0.46686215195603326,1.0303431704839605,-0.11032683303872083,-0.46997895874099693,1.0257885152721764,0.005528592406704337,0.007567389601256115,0.026883602142333984,0.015061326690440236,0.3511335491838987,-0.13443681563231252,-0.24434937607959775,-0.009148828314091683,-1.6253251797933421
0.82,-0.11060695894918877,-0.46572486145516434,1.0310661995804504,-0.11032683303872083,-0.46997895874099693,1.0257885152721764,0.006784523999577683,0.010645571806461354,0.07493829727172852,0.015061326690440236,0.3511335491838987,-0.13443681563231252,-0.24434937607959775,-0.009148828314091683,-1.6253251797933421
0.827,-0.11056004657504963,-0.4645496156398111,1.0318133586566751,-0.11032683303872083,-0.46997895874099693,1.0257885152721764,0.008113623904992076,0.013885782620930136,0.024726152420043945,0.015061326690440236,0.3511335491838987,-0.13443681563231252,-0.24434937607959775,-0.009148828314091683,-1.6253251797933421
0.833,-0.11051163342577844,-0.4633367725012338,1.0325844201207421,-0.11032683303872083,-0.46997895874099693,1.0257885152721764,0.009504583732995087,0.01725727960943807,0.011792421340942383,0.015061326690440236,0.3511335491838987,-0.13443681563231252,-0.24434937607959775,-0.009148828314091683,-1.6253251797933421
0.845,-0.11046173424848946,-0.46208670148320147,1.0333791490998603,-0.10992447637898581,-0.46362287324239615,1.0298385844748086,0.00389667390940766,0.0037444441426008972,0.09549736976623535,0.04933901262635331,0.43384605308683044,-0.13119151616002744,-0.26897829578447546,-0.02861934093716329,0.13193881870478075
0.852,-0.11041036424295549,-0.4607997833694559,1.0341973035118834,-0.10992447637898581,-0.46362287324239615,1.0298385844748086,0.005215779432760716,0.0068826339559924735,0.01963210105895996,0.04933901262635331,0.43384605308683044,-0.13119151616002744,-0.26897829578447546,-0.02861934093716329,0.13193881870478075
0.858,-0.11035753905697782,-0.45947641016772117,1.0350386341390523,-0.10992447637898581,-0.46362287324239615,1.0298385844748086,0.006664924292391752,0.01044315416152764,0.009959220886230469,0.04933901262635331,0.43384605308683044,-0.13119151616002744,-0.26897829578447546,-0.02861934093716329,0.13193881870478075
0.866,-0.11030327478161986,-0.4581169849902944,1.0359028847039076,-0.10992447637898581,-0.46362287324239615,1.0298385844748086,0.008199636025039165,0.014189824610306885,0.04179525375366211,0.04933901262635331,0.43384605308683044,-0.13119151616002744,-0.26897829578447546,-0.02861934093716329,0.13193881870478075
0.873,-0.11024758794630554,-0.4567219219312536,1.0367897919473552,-0.10992447637898581,-0.46362287324239615,1.0298385844748086,0.009800347718835485,0.018070302983299102,0.07417726516723633,0.04933901262635331,0.43384605308683044,-0.13119151616002744,-0.26897829578447546,-0.02861934093716329,0.13193881870478075
0.882,-0.11019049551378433,-0.45529164594032095,1.0376990857088568,-0.109614699728878,-0.45708107659044633,1.0341502635295836,0.004015935967819398,0.00388090022173609,0.17969155311584473,0.03287373415929809,0.44853093185420173,-0.12613010898081606,-0.30595785406521625,-0.016139156409772232,-0.08419949251831912
