time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,computation_time,v1,v2,v3,v4,v5,v6
0.521,-0.11112191705394599,-0.47862650008669816,1.022863674104734,-0.1112286028293847,-0.48137466934373874,1.0183611644840318,0.0052760220815061785,0.006391763687133789,0.021994502681271472,0.03783216708226435,-0.06652505521295005,-0.11129918440963105,-0.006672479269741418,-0.3910216704214099
0.527,-0.11109896570568678,-0.4780515224271168,1.0232292151787468,-0.11084545201758093,-0.4789288276620792,1.0194194991268628,0.003917635774460386,0.006017446517944336,0.03471498206690241,0.23309864262209015,-0.08319919301441103,-0.11817158402051298,-0.015980078295108197,-0.1257442502722263
0.533,-0.11107434941613928,-0.47743483462334424,1.0236212734063408,-0.11084545201758093,-0.4789288276620792,1.0194194991268628,0.004465346158422451,0.009010076522827148,0.03471498206690241,0.23309864262209015,-0.08319919301441103,-0.11817158402051298,-0.015980078295108197,-0.1257442502722263
0.544,-0.11104807568366377,-0.47677662452445946,1.0240397293627819,-0.11084545201758093,-0.4789288276620792,1.0194194991268628,0.005100937377437402,0.0610811710357666,0.03471498206690241,0.23309864262209015,-0.08319919301441103,-0.11817158402051298,-0.015980078295108197,-0.1257442502722263
0.55,-0.11102015251149366,-0.4760770926276348,1.024484455582332,-0.11084545201758093,-0.4789288276620792,1.0194194991268628,0.005815212538252615,0.005151033401489258,0.03471498206690241,0.23309864262209015,-0.08319919301441103,-0.11817158402051298,-0.015980078295108197,-0.1257442502722263
0.558,-0.11099058840529773,-0.47533645201706254,1.0249553165970768,-0.11084545201758093,-0.4789288276620792,1.0194194991268628,0.0066008713371399266,0.029109477996826172,0.03471498206690241,0.23309864262209015,-0.08319919301441103,-0.11817158402051298,-0.015980078295108197,-0.1257442502722263
0.564,-0.11095939237058906,-0.47455492829904744,1.0254521689781895,-0.11067209536243655,-0.47570502215618704,1.0223770997304187,0.003295649606634364,0.024639368057250977,-0.01138423671342219,0.22563727823935306,-0.06604535468564227,-0.10586507220640018,0.0065501647902141075,-1.1901976920888921
0.57,-0.11092657390998208,-0.47373275953328475,1.025974861379622,-0.11067209536243655,-0.47570502215618704,1.0223770997304187,0.004110774631299628,0.009024858474731445,-0.01138423671342219,0.22563727823935306,-0.06604535468564227,-0.10586507220640018,0.0065501647902141075,-1.1901976920888921
0.576,-0.11089214302029779,-0.4728701961603451,1.0265232345842052,-0.11067209536243655,-0.47570502215618704,1.0223770997304187,0.005027434099440315,0.03280305862426758,-0.01138423671342219,0.22563727823935306,-0.06604535468564227,-0.10586507220640018,0.0065501647902141075,-1.1901976920888921
0.582,-0.11085611018951871,-0.4719675009253877,1.027097121552149,-0.11067209536243655,-0.47570502215618704,1.0223770997304187,0.006023415343878567,0.006777286529541016,-0.01138423671342219,0.22563727823935306,-0.06604535468564227,-0.10586507220640018,0.0065501647902141075,-1.1901976920888921
0.588,-0.11081848639359418,-0.47102494879812573,1.0276963474719234,-0.11067209536243655,-0.47570502215618704,1.0223770997304187,0.0070865304279556784,0.00963449478149414,-0.01138423671342219,0.22563727823935306,-0.06604535468564227,-0.10586507220640018,0.0065501647902141075,-1.1901976920888921
0.596,-0.1107792830930969,-0.47004282688906784,1.0283207298135082,-0.11067209536243655,-0.47570502215618704,1.0223770997304187,0.008209670091861049,0.021950244903564453,-0.01138423671342219,0.22563727823935306,-0.06604535468564227,-0.10586507220640018,0.0065501647902141075,-1.1901976920888921
0.602,-0.11073851222973197,-0.4690214343620616,1.0289700783839941,-0.11030447035432694,-0.47046775732468255,1.025373249031055,0.003900951660297051,0.006039857864379883,0.03902124066909446,0.39090461576351376,-0.1369598875401552,-0.2636413052106864,-0.028298071794822254,-1.2149778407538887
0.608,-0.11069618622269933,-0.4679610823431652,1.0296441953855158,-0.11030447035432694,-0.47046775732468255,1.025373249031055,0.004967679895804649,0.016121625900268555,0.03902124066909446,0.39090461576351376,-0.1369598875401552,-0.2636413052106864,-0.028298071794822254,-1.2149778407538887
0.615,-0.11065231796491073,-0.46686209382587535,1.0303428754755044,-0.11030447035432694,-0.47046775732468255,1.025373249031055,0.0061497149709714575,0.010007381439208984,0.03902124066909446,0.39090461576351376,-0.1369598875401552,-0.2636413052106864,-0.028298071794822254,-1.2149778407538887
0.625,-0.11060692081906248,-0.46572480357274065,1.0310659058292364,-0.11030447035432694,-0.47046775732468255,1.025373249031055,0.007415755389612015,0.056427717208862305,0.03902124066909446,0.39090461576351376,-0.1369598875401552,-0.2636413052106864,-0.028298071794822254,-1.2149778407538887
0.632,-0.11056000861356495,-0.4645495580133894,1.0318130662046618,-0.11030447035432694,-0.47046775732468255,1.025373249031055,0.008749950178121432,0.010602235794067383,0.03902124066909446,0.39090461576351376,-0.1369598875401552,-0.2636413052106864,-0.028298071794822254,-1.2149778407538887
0.64,-0.1105115956383304,-0.4633367151390037,1.0325841290094921,-0.11030447035432694,-0.47046775732468255,1.025373249031055,0.01014354245816671,0.03806161880493164,0.03902124066909446,0.39090461576351376,-0.1369598875401552,-0.2636413052106864,-0.028298071794822254,-1.2149778407538887
0.646,-0.11046169664042008,-0.46208664439327235,1.0333788593705278,-0.11003530127902095,-0.4646196810448266,1.0296501329552648,0.00452785692819682,0.0055866241455078125,0.00490846288596426,0.3353388095264755,-0.08836864380026532,-0.18006732663149239,0.0037224674203937113,0.031010979907472296
0.653,-0.11041032681955211,-0.4607997265598541,1.034197015205202,-0.11003530127902095,-0.4646196810448266,1.0296501329552648,0.005950364242473477,0.009264469146728516,0.00490846288596426,0.3353388095264755,-0.08836864380026532,-0.18006732663149239,0.0037224674203937113,0.031010979907472296
0.663,-0.11035750182347158,-0.45947635364638767,1.0350383472953222,-0.11003530127902095,-0.4646196810448266,1.0296501329552648,0.0074559026075169,0.047308921813964844,0.00490846288596426,0.3353388095264755,-0.08836864380026532,-0.18006732663149239,0.0037224674203937113,0.031010979907472296
0.669,-0.11030323774318401,-0.4581169287650823,1.035902599362983,-0.11003530127902095,-0.4646196810448266,1.0296501329552648,0.009025015974511712,0.00503087043762207,0.00490846288596426,0.3353388095264755,-0.08836864380026532,-0.18006732663149239,0.0037224674203937113,0.031010979907472296
0.675,-0.11024755110805393,-0.4567218660099259,1.0367895081486327,-0.11003530127902095,-0.4646196810448266,1.0296501329552648,0.010648530906519689,0.01427006721496582,0.00490846288596426,0.3353388095264755,-0.08836864380026532,-0.18006732663149239,0.0037224674203937113,0.031010979907472296
0.682,-0.11019045888076985,-0.45529159033054795,1.0376988034912635,-0.10963067902864265,-0.45752106978673845,1.0338300031007943,0.004500172062234715,0.009647607803344727,0.08642297595640654,0.5414727714849688,-0.2164884854251105,-0.3655607059225686,-0.03846335506030725,-0.354144615684547
0.688,-0.11013197845217726,-0.4538265374027758,1.0386302084107055,-0.10963067902864265,-0.45752106978673845,1.0338300031007943,0.006078062328200063,0.009146928787231445,0.08642297595640654,0.5414727714849688,-0.2164884854251105,-0.3655607059225686,-0.03846335506030725,-0.354144615684547
0.694,-0.11007212763598123,-0.4523271534959235,1.0395834391919976,-0.10963067902864265,-0.45752106978673845,1.0338300031007943,0.007763611927735338,0.013037443161010742,0.08642297595640654,0.5414727714849688,-0.2164884854251105,-0.3655607059225686,-0.03846335506030725,-0.354144615684547
0.7,-0.11001092466332016,-0.450793895336854,1.0405582054718094,-0.10963067902864265,-0.45752106978673845,1.0338300031007943,0.009521983510130817,0.005494356155395508,0.08642297595640654,0.5414727714849688,-0.2164884854251105,-0.3655607059225686,-0.03846335506030725,-0.354144615684547
0.706,-0.10994838817721239,-0.4492272299708555,1.0415542103268896,-0.10963067902864265,-0.45752106978673845,1.0338300031007943,0.011338081639601646,0.011167049407958984,0.08642297595640654,0.5414727714849688,-0.2164884854251105,-0.3655607059225686,-0.03846335506030725,-0.354144615684547
0.713,-0.10988453722687742,-0.44762763461937516,1.0425711503645105,-0.10963067902864265,-0.45752106978673845,1.0338300031007943,0.013204247759020783,0.020244598388671875,0.08642297595640654,0.5414727714849688,-0.2164884854251105,-0.3655607059225686,-0.03846335506030725,-0.354144615684547
0.719,-0.10981939126193326,-0.4459955965346526,1.0436087158148857,-0.10963067902864265,-0.45752106978673845,1.0338300031007943,0.015116063255235214,0.006222724914550781,0.08642297595640654,0.5414727714849688,-0.2164884854251105,-0.3655607059225686,-0.03846335506030725,-0.354144615684547
0.725,-0.1097529701264719,-0.44433161285129835,1.0446665906255277,-0.10902329298271835,-0.4478844374069852,1.039805555729847,0.006065035145375013,0.008960723876953125,0.009523217419722176,0.5875634221418088,-0.09787716890125081,-0.39705375801737497,-0.01447349791138747,-1.429032851654367
0.732,-0.10968529405301462,-0.4426361904348618,1.0457444525575212,-0.10902329298271835,-0.4478844374069852,1.039805555729847,0.007953165233241176,0.023094654083251953,0.009523217419722176,0.5875634221418088,-0.09787716890125081,-0.39705375801737497,-0.01447349791138747,-1.429032851654367
0.739,-0.10961638365634903,-0.44090984572743486,1.0468419732836804,-0.10902329298271835,-0.4478844374069852,1.039805555729847,0.009925112474702612,0.009196996688842773,0.009523217419722176,0.5875634221418088,-0.09787716890125081,-0.39705375801737497,-0.01447349791138747,-1.429032851654367
0.746,-0.10954625992724948,-0.4391531045903389,1.0479588184885602,-0.10902329298271835,-0.4478844374069852,1.039805555729847,0.011957648631429925,0.026540279388427734,0.009523217419722176,0.5875634221418088,-0.09787716890125081,-0.39705375801737497,-0.01447349791138747,-1.429032851654367
0.752,-0.10947494422608316,-0.43736650214394224,1.0490946479702918,-0.10902329298271835,-0.4478844374069852,1.039805555729847,0.014039878407404028,0.0053479671478271484,0.009523217419722176,0.5875634221418088,-0.09787716890125081,-0.39705375801737497,-0.01447349791138747,-1.429032851654367
0.759,-0.10940245827630349,-0.4355505826046572,1.0502491157442124,-0.10902329298271835,-0.4478844374069852,1.039805555729847,0.01616588031560372,0.035920143127441406,0.009523217419722176,0.5875634221418088,-0.09787716890125081,-0.39705375801737497,-0.01447349791138747,-1.429032851654367
0.765,-0.10932882415783297,-0.4337058991191667,1.0514218701482543,-0.10860264416740842,-0.4377284298338111,1.0469964373332072,0.006024329533586781,0.0062520503997802734,-0.0094124770279213,0.577427745958401,-0.09738752688513264,-0.38863731744610674,0.00022203609278388658,-1.4706803416652392
0.771,-0.1092540643003374,-0.4318330135959303,1.0526125539500653,-0.10860264416740842,-0.4377284298338111,1.0469964373332072,0.00816829521146259,0.007266044616699219,-0.0094124770279213,0.577427745958401,-0.09738752688513264,-0.38863731744610674,0.00022203609278388658,-1.4706803416652392
0.778,-0.10917820147639358,-0.4299324965340213,1.053820804455825,-0.10860264416740842,-0.4377284298338111,1.0469964373332072,0.010376889170409609,0.023302793502807617,-0.0094124770279213,0.577427745958401,-0.09738752688513264,-0.38863731744610674,0.00022203609278388658,-1.4706803416652392
0.784,-0.10910125879455258,-0.42800492684934766,1.0550462536207248,-0.10860264416740842,-0.4377284298338111,1.0469964373332072,0.01263307836982161,0.009639739990234375,-0.0094124770279213,0.577427745958401,-0.09738752688513264,-0.38863731744610674,0.00022203609278388658,-1.4706803416652392
0.79,-0.10902325969230066,-0.426050891698308,1.0562885281610779,-0.10860264416740842,-0.4377284298338111,1.0469964373332072,0.014929325714154243,0.009213447570800781,-0.0094124770279213,0.577427745958401,-0.09738752688513264,-0.38863731744610674,0.00022203609278388658,-1.4706803416652392
0.796,-0.10894422792891995,-0.4240709862989385,1.057547249668025,-0.10860264416740842,-0.4377284298338111,1.0469964373332072,0.01726157826790188,0.027390241622924805,-0.0094124770279213,0.577427745958401,-0.09738752688513264,-0.38863731744610674,0.00022203609278388658,-1.4706803416652392
0.802,-0.10886418757825118,-0.42206581374960367,1.0588220347228015,-0.10805117411353166,-0.42594634302897433,1.054271869497364,0.006035188643335672,0.006720304489135742,0.029839664643842394,0.7388107952396709,-0.13965822393814986,-0.59818704089815,-0.017186255536370484,-3.2320988440671745
0.808,-0.10878316302136053,-0.4200359848452864,1.0601124950135308,-0.10805117411353166,-0.42594634302897433,1.054271869497364,0.008341525522395091,0.009479999542236328,0.029839664643842394,0.7388107952396709,-0.13965822393814986,-0.59818704089815,-0.017186255536370484,-3.2320988440671745
0.814,-0.10870117893911292,-0.41798211789153455,1.0614182374535073,-0.10805117411353166,-0.42594634302897433,1.054271869497364,0.010720166196365472,0.014950752258300781,0.029839664643842394,0.7388107952396709,-0.13965822393814986,-0.59818704089815,-0.017186255536370484,-3.2320988440671745
0.82,-0.10861826030465402,-0.4159048385161183,1.0627388643009348,-0.10805117411353166,-0.42594634302897433,1.054271869497364,0.013146992075511526,0.008980035781860352,0.029839664643842394,0.7388107952396709,-0.13965822393814986,-0.59818704089815,-0.017186255536370484,-3.2320988440671745
0.826,-0.10853443237580312,-0.4138047794784586,1.0640739732800821,-0.10805117411353166,-0.42594634302897433,1.054271869497364,0.015611929495307141,0.005330085754394531,0.029839664643842394,0.7388107952396709,-0.13965822393814986,-0.59818704089815,-0.017186255536370484,-3.2320988440671745
0.832,-0.10844972068735943,-0.41168258047688194,1.0654231577038211,-0.10805117411353166,-0.42594634302897433,1.054271869497364,0.01810980370344889,0.010267257690429688,0.029839664643842394,0.7388107952396709,-0.13965822393814986,-0.59818704089815,-0.017186255536370484,-3.2320988440671745
0.838,-0.10836415104332385,-0.40953888795376253,1.0667860065975063,-0.10805117411353166,-0.42594634302897433,1.054271869497364,0.020637494129976935,0.009363412857055664,0.029839664643842394,0.7388107952396709,-0.13965822393814986,-0.59818704089815,-0.017186255536370484,-3.2320988440671745
0.847,-0.10827774950903889,-0.40737435489860924,1.0681621048241625,-0.10737745821480055,-0.41229179571392277,1.0630973713066627,0.007116408798676392,0.04640913009643555,0.020369330451901802,0.7553603972813974,-0.05434209239045773,-0.5668019073433295,-0.01844637973121204,-1.5600289883568503
0.856,-0.10819054240324888,-0.40518964064915897,1.0695510332109393,-0.10737745821480055,-0.41229179571392277,1.0630973713066627,0.009630756171566444,0.04783439636230469,0.020369330451901802,0.7553603972813974,-0.05434209239045773,-0.5668019073433295,-0.01844637973121204,-1.5600289883568503
0.862,-0.10810255629008306,-0.40298541069053595,1.070952368676795,-0.10737745821480055,-0.41229179571392277,1.0630973713066627,0.01219981774892896,0.016708850860595703,0.020369330451901802,0.7553603972813974,-0.05434209239045773,-0.5668019073433295,-0.01844637973121204,-1.5600289883568503
0.868,-0.10801381797096381,-0.4007623364525384,1.0723656843613718,-0.10737745821480055,-0.41229179571392277,1.0630973713066627,0.014806586759928072,0.005504131317138672,0.020369330451901802,0.7553603972813974,-0.05434209239045773,-0.5668019073433295,-0.01844637973121204,-1.5600289883568503
0.874,-0.10792435447644277,-0.3985210951051146,1.0737905497550213,-0.10737745821480055,-0.41229179571392277,1.0630973713066627,0.01744349036479997,0.005071878433227539,0.020369330451901802,0.7553603972813974,-0.05434209239045773,-0.5668019073433295,-0.01844637973121204,-1.5600289883568503
0.882,-0.10783419305796703,-0.39626236935209036,1.0752265308299416,-0.1069501074691104,-0.3999983554648611,1.071213241641793,0.005553889598376102,0.04042387008666992,0.11559179591904134,0.7963400336172967,-0.13842119533733066,-0.7099535255714274,-0.03777952214007741,-0.057634180273158614
0.888,-0.10774336117957807,-0.3939868472232109,1.076673190172386,-0.1069501074691104,-0.3999983554648611,1.071213241641793,0.008159566210609747,0.010378122329711914,0.11559179591904134,0.7963400336172967,-0.13842119533733066,-0.7099535255714274,-0.03777952214007741,-0.057634180273158614
0.894,-0.10765188650954596,-0.3916952218645601,1.0781300871159056,-0.1069501074691104,-0.3999983554648611,1.071213241641793,0.010829463177775502,0.02625274658203125,0.11559179591904134,0.7963400336172967,-0.13842119533733066,-0.7099535255714274,-0.03777952214007741,-0.057634180273158614
0.9,-0.10755979691194131,-0.38938819132742175,1.0795967778755775,-0.1069501074691104,-0.3999983554648611,1.071213241641793,0.013536283981332614,0.006924152374267578,0.11559179591904134,0.7963400336172967,-0.13842119533733066,-0.7099535255714274,-0.03777952214007741,-0.057634180273158614
0.907,-0.10746712043814767,-0.38706645835564596,1.0810728156831884,-0.1069501074691104,-0.3999983554648611,1.071213241641793,0.01626998664815794,0.02505040168762207,0.11559179591904134,0.7963400336172967,-0.13842119533733066,-0.7099535255714274,-0.03777952214007741,-0.057634180273158614
0.914,-0.10737388531831671,-0.3847307301715873,1.082557750923323,-0.1069501074691104,-0.3999983554648611,1.071213241641793,0.01902571577102985,0.022972583770751953,0.11559179591904134,0.7963400336172967,-0.13842119533733066,-0.7099535255714274,-0.03777952214007741,-0.057634180273158614
0.92,-0.10728011995276912,-0.38238171826067724,1.084051131270323,-0.1069501074691104,-0.3999983554648611,1.071213241641793,0.021800601476508006,0.009182214736938477,0.11559179591904134,0.7963400336172967,-0.13842119533733066,-0.7099535255714274,-0.03777952214007741,-0.057634180273158614
0.926,-0.10718585290334359,-0.3800201381546992,1.0855525018260674,-0.1063372441518587,-0.38576061508141235,1.0799742624907447,0.00804922146802812,0.02013254165649414,0.08830369865488076,0.7995515432775361,-0.002160795828318074,-0.6849256240611848,-0.03213074602975231,-0.018631631408790525
0.933,-0.10709111288469654,-0.3776467092138307,1.087061405258541,-0.1063372441518587,-0.38576061508141235,1.0799742624907447,0.010799600877136807,0.009895086288452148,0.08830369865488076,0.7995515432775361,-0.002160795828318074,-0.6849256240611848,-0.03213074602975231,-0.018631631408790525
0.941,-0.10699592875555544,-0.375262154407519,1.0885773819411413,-0.1063372441518587,-0.38576061508141235,1.0799742624907447,0.01358915767096052,0.0304412841796875,0.08830369865488076,0.7995515432775361,-0.002160795828318074,-0.6849256240611848,-0.03213074602975231,-0.018631631408790525
0.947,-0.10690032950992807,-0.3728672000942577,1.0900999700926852,-0.1063372441518587,-0.38576061508141235,1.0799742624907447,0.01640387666350403,0.00731658935546875,0.08830369865488076,0.7995515432775361,-0.002160795828318074,-0.6849256240611848,-0.03213074602975231,-0.018631631408790525
0.955,-0.10680434426827075,-0.37046257580033126,1.0916287059180718,-0.1063372441518587,-0.38576061508141235,1.0799742624907447,0.019237313740879225,0.023659944534301758,0.08830369865488076,0.7995515432775361,-0.002160795828318074,-0.6849256240611848,-0.03213074602975231,-0.018631631408790525
0.961,-0.10670800226861793,-0.3680490139975936,1.0931631237495596,-0.1063372441518587,-0.38576061508141235,1.0799742624907447,0.022085840165991903,0.009365081787109375,0.08830369865488076,0.7995515432775361,-0.002160795828318074,-0.6849256240611848,-0.03213074602975231,-0.018631631408790525
0.967,-0.10661133285767598,-0.36562724988035056,1.0947027561886133,-0.10591419011480876,-0.3720370765305563,1.0895592577490205,0.008247876204679233,0.024953126907348633,0.095800816827992,0.7864483328304492,-0.01663708568574518,-0.7841523908507962,-0.01802983688414493,-1.7424806794225263
0.973,-0.10651436548188392,-0.3631980211414124,1.0962471342482767,-0.10591419011480876,-0.3720370765305563,1.0895592577490205,0.01110030642427947,0.00601506233215332,0.095800816827992,0.7864483328304492,-0.01663708568574518,-0.7841523908507962,-0.01802983688414493,-1.7424806794225263
0.979,-0.10641712967844377,-0.3607620677473855,1.0977957874960322,-0.10591419011480876,-0.3720370765305563,1.0895592577490205,0.013972086227140764,0.012730121612548828,0.095800816827992,0.7864483328304492,-0.01663708568574518,-0.7841523908507962,-0.01802983688414493,-1.7424806794225263
0.985,-0.10631965506632321,-0.35832013171327126,1.0993482441970985,-0.10591419011480876,-0.3720370765305563,1.0895592577490205,0.01685654865706513,0.009775400161743164,0.095800816827992,0.7864483328304492,-0.01663708568574518,-0.7841523908507962,-0.01802983688414493,-1.7424806794225263
0.993,-0.10622197133723335,-0.3558729568764412,1.1009040314581255,-0.10591419011480876,-0.3720370765305563,1.0895592577490205,0.01975037680613276,0.0422053337097168,0.095800816827992,0.7864483328304492,-0.01663708568574518,-0.7841523908507962,-0.01802983688414493,-1.7424806794225263
0.999,-0.10612410824658433,-0.35342128867005707,1.102462675371242,-0.10591419011480876,-0.3720370765305563,1.0895592577490205,0.022651485814900018,0.005656003952026367,0.095800816827992,0.7864483328304492,-0.01663708568574518,-0.7841523908507962,-0.01802983688414493,-1.7424806794225263
1.005,-0.10602609560442161,-0.3509658738960042,1.1040237011584138,-0.10524019860750586,-0.3567627962961346,1.0988339944925165,0.007820166154306007,0.012303352355957031,0.047564636633250924,0.7780992720375045,0.08502684016987394,-0.7489108821432358,-0.017853697812744977,-1.8197870516178634
1.011,-0.10592796326634545,-0.348507460497409,1.105586633316063,-0.10524019860750586,-0.3567627962961346,1.0988339944925165,0.010687456220117967,0.004995822906494141,0.047564636633250924,0.7780992720375045,0.08502684016987394,-0.7489108821432358,-0.017853697812744977,-1.8197870516178634
1.017,-0.10582974112441666,-0.34604679733080784,1.107150995759915,-0.10524019860750586,-0.3567627962961346,1.0988339944925165,0.01357765459444446,0.02449321746826172,0.047564636633250924,0.7780992720375045,0.08502684016987394,-0.7489108821432358,-0.017853697812744977,-1.8197870516178634
1.024,-0.10573145909805116,-0.34358463393803834,1.1087163119700147,-0.10524019860750586,-0.3567627962961346,1.0988339944925165,0.01647924448304543,0.008309125900268555,0.047564636633250924,0.7780992720375045,0.08502684016987394,-0.7489108821432358,-0.017853697812744977,-1.8197870516178634
1.03,-0.10563314712490629,-0.3411217203179213,1.1102821051358807,-0.10524019860750586,-0.3567627962961346,1.0988339944925165,0.01938702926175838,0.0304567813873291,0.047564636633250924,0.7780992720375045,0.08502684016987394,-0.7489108821432358,-0.017853697812744977,-1.8197870516178634
1.036,-0.10553483515176142,-0.33865880669780435,1.1118478983017468,-0.10524019860750586,-0.3567627962961346,1.0988339944925165,0.022298047951010414,0.00657200813293457,0.047564636633250924,0.7780992720375045,0.08502684016987394,-0.7489108821432358,-0.017853697812744977,-1.8197870516178634
1.042,-0.10543655312539592,-0.33619664330503474,1.1134132145118465,-0.10463946707880177,-0.3410977261783792,1.109082824550936,0.006588492749530727,0.01026010513305664,0.13355706389873429,0.9070515344297398,0.12083688142644489,-1.138421036918571,-0.01763850081586425,-3.2304380591615316
1.048,-0.10533833098346713,-0.33373598013843364,1.1149775769556984,-0.10463946707880177,-0.3410977261783792,1.109082824550936,0.009456839928186871,0.005650997161865234,0.13355706389873429,0.9070515344297398,0.12083688142644489,-1.138421036918571,-0.01763850081586425,-3.2304380591615316
1.054,-0.10524019864539097,-0.33127756673983844,1.116540509113348,-0.10463946707880177,-0.3410977261783792,1.109082824550936,0.01234558499407358,0.006713390350341797,0.13355706389873429,0.9070515344297398,0.12083688142644489,-1.138421036918571,-0.01763850081586425,-3.2304380591615316
1.064,-0.10514218600322825,-0.32882215196578557,1.1181015349005194,-0.10463946707880177,-0.3410977261783792,1.109082824550936,0.015240721273468386,0.051048994064331055,0.13355706389873429,0.9070515344297398,0.12083688142644489,-1.138421036918571,-0.01763850081586425,-3.2304380591615316
1.07,-0.10504432291257923,-0.3263704837594015,1.119660178813636,-0.10463946707880177,-0.3410977261783792,1.109082824550936,0.018136592863934944,0.00540924072265625,0.13355706389873429,0.9070515344297398,0.12083688142644489,-1.138421036918571,-0.01763850081586425,-3.2304380591615316
1.079,-0.10494663918348937,-0.3239233089225714,1.121215966074663,-0.10463946707880177,-0.3410977261783792,1.109082824550936,0.02103017085078658,0.07221078872680664,0.13355706389873429,0.9070515344297398,0.12083688142644489,-1.138421036918571,-0.01763850081586425,-3.2304380591615316
1.085,-0.10484916457136881,-0.32148137288845713,1.1227684227757293,-0.10423683309422775,-0.32651982429445214,1.1192022384839166,0.00620311315483139,0.008243322372436523,-0.040274049702594544,0.5397176685456864,0.14833160520445587,-0.4326573338025301,0.0015792440428468112,-1.4800055634342182
1.093,-0.10475192876792866,-0.3190454194944302,1.1243170760234849,-0.10423683309422775,-0.32651982429445214,1.1192022384839166,0.009071582757371084,0.07533717155456543,-0.040274049702594544,0.5397176685456864,0.14833160520445587,-0.4326573338025301,0.0015792440428468112,-1.4800055634342182
1.101,-0.1046549613921366,-0.3166161907554921,1.1258614540831484,-0.10423683309422775,-0.32651982429445214,1.1192022384839166,0.011941605459257923,0.039459943771362305,-0.040274049702594544,0.5397176685456864,0.14833160520445587,-0.4326573338025301,0.0015792440428468112,-1.4800055634342182
