time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,computation_time,v1,v2,v3,v4,v5,v6
117.937,0.589908,-0.501033,0.8190271975517953,0.5892938157107259,-0.5006261413007012,0.8169627582405221,0.002191954838110579,0.021922826766967773,0.001039389329674432,-0.04967938809972652,-0.008563859111614086,-0.03941449376070759,-0.000971788553591914,0.00045617797979306373
117.946,0.589908,-0.501033,0.8177940681944553,0.5892938157107259,-0.5006261413007012,0.8169627582405221,0.001110780168122675,0.016016721725463867,0.001039389329674432,-0.04967938809972652,-0.008563859111614086,-0.03941449376070759,-0.000971788553591914,0.00045617797979306373
117.969,0.589908,-0.501033,0.8165965493600806,0.5892938157107259,-0.5006261413007012,0.8169627582405221,0.0008227182303197115,0.02203989028930664,-0.0019421463500129176,-0.05593658073527129,-0.1370234535104355,0.2365026287011733,0.0032274035217885674,7.565248454176896e-05
117.981,0.589908,-0.501033,0.8154354350814628,0.5893960221072698,-0.5006470666793145,0.8143215349431583,0.0012852390473271824,0.039217233657836914,-0.0019421463500129176,-0.05593658073527129,-0.1370234535104355,0.2365026287011733,0.0032274035217885674,7.565248454176896e-05
117.994,0.589908,-0.501033,0.8143114952528077,0.5893960221072698,-0.5006470666793145,0.8143215349431583,0.0006412228053041159,0.016309261322021484,-0.0019421463500129176,-0.05593658073527129,-0.1370234535104355,0.2365026287011733,0.0032274035217885674,7.565248454176896e-05
118.009,0.589908,-0.501033,0.8132254751192456,0.5894248573160867,-0.5006793271226772,0.8111494249051917,0.0021606702313045957,0.024955272674560547,0.0005856058252952808,-0.04906969217882715,-0.2111049531164852,0.34745487426285077,0.003725121298777693,-0.0006761562805968932
118.033,0.589908,-0.501033,0.8121780947826853,0.5894248573160867,-0.5006793271226772,0.8111494249051917,0.00119024076305402,0.059407711029052734,0.0005856058252952808,-0.04906969217882715,-0.2111049531164852,0.34745487426285077,0.003725121298777693,-0.0006761562805968932
118.058,0.589908,-0.501033,0.8111700487243398,0.5892563042186912,-0.5005670057388606,0.8081860343247557,0.0030896925380555517,0.08291149139404297,0.002613441375910077,-0.027070502151044354,-0.16312229530276,0.23433104858713566,0.00318286387693504,-0.0004838052536196382
118.068,0.589908,-0.501033,0.8102020053442398,0.5892563042186912,-0.5005670057388606,0.8081860343247557,0.0021693310476251348,0.02078390121459961,0.002613441375910077,-0.027070502151044354,-0.16312229530276,0.23433104858713566,0.00318286387693504,-0.0004838052536196382
118.079,0.589908,-0.501033,0.8092746065180414,0.5892563042186912,-0.5005670057388606,0.8081860343247557,0.0013516092123041115,0.012452840805053711,0.002613441375910077,-0.027070502151044354,-0.16312229530276,0.23433104858713566,0.00318286387693504,-0.0004838052536196382
118.1,0.589908,-0.501033,0.808388467171421,0.5891781237369191,-0.5004936678221042,0.8063500433836879,0.0022313157768273856,0.045044898986816406,0.0008701127722085857,-0.015226622205556489,-0.1712744272240641,0.29701655152515494,0.004297188316087471,-0.00029537597835982367
118.121,0.589908,-0.501033,0.8075441748723386,0.5891781237369191,-0.5004936678221042,0.8063500433836879,0.0014998495156881254,0.06141543388366699,0.0008701127722085857,-0.015226622205556489,-0.1712744272240641,0.29701655152515494,0.004297188316087471,-0.00029537597835982367
118.135,0.589908,-0.501033,0.8067422894414439,0.5891962481572095,-0.5005348265751902,0.8040055735577039,0.002871303062237991,0.03226423263549805,-0.0003154048394658073,-0.044639932780605476,-0.02236394384481774,0.012093103664911738,-0.003613142079652434,9.229505499363697e-05
118.147,0.589908,-0.501033,0.8059833425808767,0.5891962481572095,-0.5005348265751902,0.8040055735577039,0.0021601707700837597,0.011428356170654297,-0.0003154048394658073,-0.044639932780605476,-0.02236394384481774,0.012093103664911738,-0.003613142079652434,9.229505499363697e-05
