time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,error_norm,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6
14.147,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10862271714590657,-0.7160721904850634,1.0050723198102607,0.00018928285409351708,1.5190485063154568e-05,0.004427682067285721,0.004431752163496261,0.04600820357998688,1.0045623951183804,0.43517151416380123,0.2387071433235564,0.027201853374467174,0.0005199608795721043
14.157,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10864951821610386,-0.7160679954222072,1.0050734203788416,0.0001624817838962317,1.0995422206949712e-05,0.004426581498704785,0.004429576164158723,0.013702415667682785,0.35044210945832993,0.15180669903835853,0.0831175165641137,0.008187499293520091,0.0002844660383254647
14.167,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10867245163707893,-0.7160644679719026,1.005074663712246,0.0001395483629211547,7.467971902319626e-06,0.00442533816530033,0.004427544171825054,0.011708859413563089,0.3504304181573147,0.15179886731475997,0.08295789690394119,0.007035856081284364,0.0003376048121407047
14.177,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10869204736683657,-0.7160615133984382,1.0050759223606325,0.00011995263316351423,4.513398437877569e-06,0.004424079516913926,0.004425707692216655,0.010015556499063976,0.3504171683509162,0.15179064013273608,0.08279986161487671,0.006028483785367373,0.0003573933375650649
14.187,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10872304757047611,-0.7160569703222174,1.0050781238313151,8.89524295239752e-05,-2.967778289786338e-08,0.004421878046231287,0.0044227726587900956,0.007350603001379251,0.3503431230695505,0.15175443232713035,0.08249377919526625,0.004401472542715869,0.00034032800721305186
14.197,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10873522220425222,-0.7160552277678772,1.0050789638823403,7.677779574787047e-05,-1.7722321230539961e-06,0.004421037995206101,0.0044217049795053694,0.006308225058425902,0.3503598088883079,0.15176003760958257,0.08237086581202703,0.003756578129079799,0.0003174541220926139
14.208,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10874560837053335,-0.7160537528876362,1.0050796080463034,6.63916294667416e-05,-3.2471123641020228e-06,0.004420393831243041,0.004420893576585336,0.005026356962854344,0.3249465491064959,0.14075093158819152,0.07629228076558395,0.0029733140970092894,0.00026963116907157087
14.217,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10876203850813221,-0.7160514155108489,1.005080363562425,4.99614918678809e-05,-5.5844891513334716e-06,0.004419638315121377,0.004419924227142097,0.0043669624262210535,0.381521619553023,0.1652544504620983,0.08938320664102563,0.002544639994392354,0.0002558859432791542
14.227,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10876850281687564,-0.7160504814399715,1.005080530933216,4.349718312444961e-05,-6.518560028756504e-06,0.004419470944330373,0.004419689799561164,0.0034565029549549894,0.3504821214020358,0.15180921358366417,0.08204626907652586,0.001998769184158175,0.00020871910075587863
14.237,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10877402883020512,-0.7160496691509387,1.005080603114335,3.797116979496751e-05,-7.330849061570888e-06,0.004419398763211513,0.004419567962975455,0.0029809475565485996,0.3505516472985971,0.1518388706627042,0.08201112438765504,0.0017111083236572501,0.00018430373424965118
14.247,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10877875606451161,-0.7160489602404945,1.005080613021111,3.324393548848059e-05,-8.03975950580682e-06,0.004419388856435447,0.004419521202728354,0.0025730727590274325,0.35062490395656204,0.15187025598154827,0.08198855857431116,0.0014668043665063747,0.00016205142232479376
14.257,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10878280277285465,-0.7160483406544161,1.0050805892665173,2.9197227145436044e-05,-8.659345584138833e-06,0.004419412611029072,0.004419517540282166,0.0022229801694045857,0.3506998476463559,0.151902447327416,0.08197601100679501,0.001259204182206252,0.0001420336033617442
14.267,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10878923999853278,-0.7160473279055655,1.0050805253356807,2.2760001467309054e-05,-9.67209443480943e-06,0.004419476541865697,0.004419545731314331,0.001663690305238041,0.3507789632116532,0.15193629126936453,0.081955149385577,0.0009320600743695242,0.0001084049098703943
14.277,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10879178731603388,-0.7160469185763217,1.005080511700442,2.0212683966208678e-05,-1.008142367853182e-05,0.004419490177104413,0.004419547896925532,0.0014418477422047723,0.35085137911794695,0.15196746748435444,0.08195924531179076,0.0008038502343671241,9.453594406166665e-05
14.287,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10879397213265468,-0.7160465649644436,1.0050805185706464,1.8027867345407622e-05,-1.0435035556644046e-05,0.004419483306900007,0.004419532395393874,0.0012513288711627976,0.3509219049573576,0.1519978276679772,0.08196559767489336,0.0006943661416933025,8.239151439863868e-05
14.297,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10879584634442199,-0.7160462610885898,1.005080546635239,1.615365557809667e-05,-1.0738911410457241e-05,0.004419455242307357,0.004419497811241091,0.0010877792217759005,0.350990584615301,0.15202738852117625,0.08197321924331497,0.0006007352985142513,7.179220196377401e-05
14.307,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10879883329400893,-0.7160457803285067,1.0050806554353269,1.3166705991163319e-05,-1.12196714935342e-05,0.0044193464422195294,0.004419380298133833,0.0008269604624857392,0.3510535282633467,0.15205428594483453,0.08197366859953686,0.00045169426994495906,5.453665633796234e-05
14.317,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880001604900612,-0.7160455930539886,1.0050807272417759,1.1983950993971204e-05,-1.1406946011649488e-05,0.00441927463577052,0.004419305606072452,0.0007238700392180738,0.351118543457469,0.15208227488894135,0.08198235839322768,0.00039268182349965787,4.758409953936393e-05
14.329,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880103010050839,-0.7160454347784435,1.0050808041928165,1.0969899491702906e-05,-1.1565221556764094e-05,0.00441919768472987,0.004419226433411888,0.0005530597084204437,0.3045434930532197,0.13190878294226913,0.07110237482087856,0.0002976987380735836,3.611341933083878e-05
14.337,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880189922881589,-0.7160453011644213,1.0050808820165875,1.0100771184198831e-05,-1.16988355789438e-05,0.004419119860958887,0.004419146889825423,0.0006687382647766919,0.4212269104334187,0.18244840626530393,0.09833706008230136,0.0003561793090051233,4.348650252200059e-05
14.347,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880328171161775,-0.7160450927640063,1.0050810278173588,8.71828838233668e-06,-1.1907235993979803e-05,0.004418974060187653,0.004418998702809572,0.000440005025865439,0.35130716929245803,0.15216344416673086,0.08200359417230511,0.00022879345685957597,2.796202405244763e-05
14.357,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880382786419858,-0.716045011570322,1.0050810921191888,8.172135801509661e-06,-1.1988429678311263e-05,0.00441890975835757,0.00441893357709272,0.00039270981980179344,0.3513725415398602,0.1521916721123805,0.08201429590212081,0.00020116861241368112,2.461258832327573e-05
14.367,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880429542680498,-0.716044942223062,1.0050811497985905,7.70457319511364e-06,-1.2057776938245723e-05,0.0044188520789558705,0.004418875246725735,0.0003522503569138783,0.35143837021546287,0.15222011504531846,0.08202570203731105,0.0001774566267047404,2.1727581984622546e-05
14.377,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.1088050382365506,-0.7160448311819206,1.0050812467928298,6.96176344948396e-06,-1.2168818079638655e-05,0.0044187550847165635,0.004418777324667115,0.00028792903926004457,0.35150130046640393,0.15224727666778462,0.08203434009768923,0.00013965799384478705,1.7107042425205775e-05
14.387,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880533148177066,-0.7160447864658793,1.0050812878788085,6.668518229432929e-06,-1.221353412095283e-05,0.004418713998737944,0.004418735909985317,0.0002625431688020977,0.35156824298824985,0.15227624113755314,0.08204783168586671,0.00012473033624875595,1.5273721781030148e-05
14.397,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880558252510772,-0.7160447474426633,1.0050813255031832,6.417474892370101e-06,-1.2252557336944747e-05,0.004418676374363217,0.0044186980220989255,0.00024078907975924745,0.3516354032546705,0.1523053082083332,0.08206190210073211,0.00011195499231625971,1.3700088843286551e-05
14.407,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.1088057974749077,-0.7160447132746093,1.0050813607705575,6.20252509238306e-06,-1.228672539099751e-05,0.004418641106988863,0.004418662542818824,0.00022213822881474033,0.3517027016621662,0.1523344412809924,0.0820764633570506,0.00010102733319590085,1.2350198003831635e-05
14.417,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880613922917079,-0.7160446569805292,1.0050814279478564,5.860770829299589e-06,-1.2343019471061645e-05,0.004418573929690028,0.004418595056225537,0.0001923795019901057,0.35176747990386714,0.15236247833156477,0.08209036682499843,8.367774184448206e-05,1.019869149879682e-05
14.429,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880627430606557,-0.7160446338827072,1.0050814612253451,5.725693934519049e-06,-1.2366117293050038e-05,0.004418540652201264,0.004418561666377771,0.00015879839723576949,0.3052016159021922,0.13219321309165816,0.07122351637700498,6.793243602078424e-05,8.198332755689819e-06
14.437,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880639003655013,-0.7160446136328444,1.0050814948640419,5.609963449962341e-06,-1.238636715583663e-05,0.004418507013504547,0.004418527936108371,0.0002011896806740977,0.42187244416455105,0.18272730716077693,0.09844984229517705,8.320763203211845e-05,1.0200134588359333e-05
14.447,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880648919430672,-0.716044595905625,1.0050815290602042,5.510805693373366e-06,-1.2404094375306762e-05,0.0044184728173422005,0.004418493665054708,0.00016183090371676878,0.3519694045111026,0.1524499210667064,0.08213732813227986,6.600367757392478e-05,7.99602764875651e-06
14.457,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880664691798217,-0.716044566875537,1.0050815992313717,5.353082017919841e-06,-1.243312446330691e-05,0.004418402646174657,0.004418423381908328,0.00014799584743523065,0.35203377665183905,0.15247779432567926,0.08215277125725824,5.804469493751129e-05,7.001226927037862e-06
14.467,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880670923697985,-0.7160445550591462,1.005081635038876,5.290763020235345e-06,-1.244494085406167e-05,0.004418366838670362,0.004418387532775744,0.0001425349447164638,0.3521008817930933,0.15250685630453023,0.08216871428504564,5.490067495910855e-05,6.6081279755145774e-06
14.477,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880676258569237,-0.7160445447325284,1.0050816711416612,5.237414307718291e-06,-1.2455267471844778e-05,0.0044183307358851565,0.004418351395697709,0.00013785824131553947,0.3521679596575811,0.1525359070319351,0.08218468182403657,5.2204140002716224e-05,6.271058781731398e-06
14.487,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880680823441198,-0.7160445356875959,1.005081707388538,5.19176558810841e-06,-1.246431240442547e-05,0.004418294489008323,0.0044183151206217686,0.00013385520178672795,0.3522350227382663,0.15256495200619458,0.08220067105810641,4.989052065583755e-05,5.981997516700588e-06
14.497,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880688064009156,-0.7160445207095921,1.0050817797985105,5.119359908531407e-06,-1.2479290408151655e-05,0.004418222079035861,0.004418242668778496,0.00012747887639012702,0.3522991795299567,0.1525927380569226,0.08221639096063396,4.6193502271087985e-05,5.520492292477641e-06
14.507,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880690913957763,-0.7160445144609736,1.0050818157767805,5.090860422454768e-06,-1.2485539026663162e-05,0.004418186100765942,0.004418206675399645,0.00012497484808990055,0.35236625403459154,0.15262179023676467,0.08223245425050449,4.473143087702747e-05,5.338193186293694e-06
14.517,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880693346490951,-0.7160445088628467,1.0050818515348243,5.06653509058097e-06,-1.2491137153625154e-05,0.0044181503427220825,0.004418170905383864,0.00012283449350700148,0.35243334249637703,0.1526508492058971,0.08224854679546291,4.3477338226567404e-05,5.1819115420546066e-06
14.527,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880695421201331,-0.7160445038072251,1.0050818870578848,5.045787986782124e-06,-1.2496192775213188e-05,0.004418114819661589,0.004418135373041849,0.0001210051947330527,0.3525004460424787,0.1526799153972021,0.0822646696137624,4.240217461479955e-05,5.047975041977182e-06
14.537,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880698694874244,-0.7160444949786441,1.0050819574490397,5.013051257649059e-06,-1.2505021356190582e-05,0.0044180444285066844,0.004418064969927557,0.00011808518686528779,0.35256473127489396,0.152707764001012,0.0822806765292122,4.06859210041044e-05,4.8341344253231e-06
14.547,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880699975640014,-0.7160444910708929,1.0050819923765766,5.000243599950771e-06,-1.2508929107424294e-05,0.004418009500969822,0.0044180300391014875,0.00011694317717270597,0.35263187206094604,0.1527368478933998,0.08229688436746618,4.001101551345032e-05,4.750032367178747e-06
14.557,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880701064021436,-0.7160444874317403,1.005082027175512,4.9893597857259e-06,-1.2512568259959167e-05,0.004417974702034311,0.0044179952383282045,0.00011596712301345302,0.35269902019921107,0.15276593531615876,0.08231311546303441,3.943390943587088e-05,4.678078831062748e-06
14.567,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.1088070198777383,-0.7160444840217117,1.0050820618836502,4.98012226178568e-06,-1.2515978288551999e-05,0.004417939993896169,0.004417960529588007,0.00011513297972698633,0.35276617300848123,0.152795025028788,0.08232936641041758,3.8940717694544436e-05,4.616547419869832e-06
14.577,0.10881200000000009,-0.7160570000000003,1.0095000018775464,0.10880702770649422,-0.7160444808088366,1.0050820965347202,4.972293505864367e-06,-1.2519191163629095e-05,0.004417905342826156,0.004417925878964245,0.00011442026756370305,0.35283332813887974,0.15282411594544568,0.08234563373087803,3.8519443098257164e-05,4.563950847172649e-06
