time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,computation_time
1.162,-0.11126547689812076,-0.4822221142532831,1.0205792304049701,-0.11129927484436536,-0.4822347913531233,1.0203030835387281,0.00027849614317973644,0.029664278030395508
1.169,-0.11126290328341068,-0.4821576401976064,1.0206202193427756,-0.11129927484436536,-0.4822347913531233,1.0203030835387281,0.0003284057086177229,0.009695291519165039
1.175,-0.11125861479662268,-0.4820502052599467,1.0206885203660574,-0.11129927484436536,-0.4822347913531233,1.0203030835387281,0.00042928639989906994,0.020396709442138672
1.181,-0.11125261274407139,-0.4818998421660267,1.0207841126696626,-0.11129927484436536,-0.4822347913531233,1.0203030835387281,0.0005880113386220692,0.02504277229309082
1.187,-0.11124489895404015,-0.4817065967179016,1.0209069671352495,-0.11129927484436536,-0.4822347913531233,1.0203030835387281,0.0008041279178546616,0.005495786666870117
1.193,-0.11123547577622414,-0.4814705277800068,1.0210570463401574,-0.11129927484436536,-0.4822347913531233,1.0203030835387281,0.0010754668922042714,0.011413812637329102
1.2,-0.11122434608101461,-0.4811917072612276,1.0212343045688068,-0.11129927484436536,-0.4822347913531233,1.0203030835387281,0.0014002897375914572,0.010587453842163086
1.207,-0.11121151325862454,-0.48087022009299507,1.0214386878266242,-0.11117569939643057,-0.4811354769564349,1.0182565619030386,0.0031933633100357586,0.03454470634460449
1.214,-0.11119698121805591,-0.48050616420341496,1.0216701338564893,-0.11117569939643057,-0.4811354769564349,1.0182565619030386,0.003471161324172431,0.01044607162475586
1.221,-0.11118075438590909,-0.4800996504874379,1.0219285721576996,-0.11117569939643057,-0.4811354769564349,1.0182565619030386,0.0038153140548490934,0.017728090286254883
1.228,-0.11116283770503434,-0.4796508027730798,1.0222139240074444,-0.11117569939643057,-0.4811354769564349,1.0182565619030386,0.004226717127891761,0.04624629020690918
1.2349999999999999,-0.1111432366330262,-0.4791597577837025,1.0225261024847865,-0.11117569939643057,-0.4811354769564349,1.0182565619030386,0.004704625049852775,0.030263900756835938
1.241,-0.11112195714056108,-0.4786266650963667,1.0228650124971375,-0.11117569939643057,-0.4811354769564349,1.0182565619030386,0.0052473652491069195,0.006391763687133789
1.248,-0.11109900570957856,-0.478051687096269,1.0232305508092243,-0.11087253163815317,-0.47892789683867876,1.0196760360217447,0.0036679162193448277,0.013664960861206055
1.254,-0.11107438933130682,-0.4774349989272783,1.0236226060745361,-0.11087253163815317,-0.47892789683867876,1.0196760360217447,0.004224323127287875,0.012228727340698242
1.26,-0.11104811550413315,-0.47677678843858484,1.0240410588692415,-0.11087253163815317,-0.47892789683867876,1.0196760360217447,0.0048694477615141936,0.005780458450317383
1.268,-0.11102019223131984,-0.4760772561274797,1.024485781728565,-0.11087253163815317,-0.47892789683867876,1.0196760360217447,0.005592996502716291,0.03788948059082031
1.274,-0.11099062801856628,-0.4753366150782813,1.024956639185616,-0.11087253163815317,-0.47892789683867876,1.0196760360217447,0.006387176309756701,0.0062236785888671875
1.282,-0.11095943187141807,-0.47455509089742803,1.0254534878126516,-0.11060425992448514,-0.4753231464520402,1.0223888341396665,0.0031793330404660952,0.026415586471557617
1.288,-0.11092661329252383,-0.4737329216447562,1.0259761762647668,-0.11060425992448514,-0.4753231464520402,1.0223888341396665,0.003937226200525711,0.013443708419799805
1.294,-0.11089218227874062,-0.4728703577609847,1.026524545325996,-0.11060425992448514,-0.4753231464520402,1.0223888341396665,0.004816967787081404,0.005558490753173828
1.3,-0.11085614931808878,-0.4719676619914283,1.0270984279578106,-0.11060425992448514,-0.4753231464520402,1.0223888341396665,0.005788177447514782,0.005947113037109375
1.306,-0.11081852538655718,-0.4710251093059631,1.027697649350002,-0.11060425992448514,-0.4753231464520402,1.0223888341396665,0.006833926538585694,0.012492895126342773
1.313,-0.11077932194475983,-0.4700429868152678,1.028322026973929,-0.11060425992448514,-0.4753231464520402,1.0223888341396665,0.007944401154856636,0.021939992904663086
1.32,-0.11073855093444487,-0.469021593683367,1.0289713706381192,-0.11060425992448514,-0.4753231464520402,1.0223888341396665,0.00911358261745568,0.026979446411132812
1.326,-0.11069622477485702,-0.4679612410365033,1.029645482546202,-0.11025858967443958,-0.47005630997571646,1.0256796986723702,0.004506470911380426,0.01057887077331543
1.333,-0.11065235635895451,-0.4668622518683646,1.0303441573571597,-0.11025858967443958,-0.47005630997571646,1.0256796986723702,0.005666942228140501,0.011739730834960938
1.339,-0.11060695904948177,-0.46572496094169785,1.0310671822478772,-0.11025858967443958,-0.47005630997571646,1.0256796986723702,0.0069214828579083326,0.010936975479125977
1.345,-0.11056004667489905,-0.4645497146863363,1.0318143369779682,-0.11025858967443958,-0.47005630997571646,1.0256796986723702,0.008249076017631309,0.006594657897949219
1.351,-0.1105116335251701,-0.46333687109367444,1.0325853939568643,-0.11025858967443958,-0.47005630997571646,1.0256796986723702,0.009638647075299272,0.005842685699462891
1.358,-0.1104617343474093,-0.46208679960761956,1.0333801183131401,-0.11025858967443958,-0.47005630997571646,1.0256796986723702,0.011083809178676598,0.02675175666809082
1.3639999999999999,-0.11041036434138961,-0.46079988101205593,1.0341982679660584,-0.10985231180545753,-0.4631766024149876,1.0300929400535657,0.004776394511460046,0.005614757537841797
1.371,-0.11035753915491246,-0.45947650731485457,1.035039593699309,-0.10985231180545753,-0.4631766024149876,1.0300929400535657,0.006198011029000547,0.023543834686279297
1.3780000000000001,-0.1103032748790414,-0.4581170816284634,1.0359038392369238,-0.10985231180545753,-0.4631766024149876,1.0300929400535657,0.007718074086335175,0.013455390930175781
1.387,-0.11024758804320055,-0.4567220180471155,1.0367907413213393,-0.10985231180545753,-0.4631766024149876,1.0300929400535657,0.009310125911538115,0.06175827980041504
1.3940000000000001,-0.11019049561013952,-0.4552917415206921,1.0377000297935897,-0.10985231180545753,-0.4631766024149876,1.0300929400535657,0.010961442146037096,0.01900935173034668
1.4,-0.1101320149707665,-0.45382668772527845,1.0386314276755972,-0.10985231180545753,-0.4631766024149876,1.0300929400535657,0.012665105978123871,0.006590366363525391
1.407,-0.11007216393885076,-0.4523273029304531,1.0395846512545448,-0.10956821299659018,-0.4558535492580726,1.0353949314863062,0.005499284630897398,0.054666757583618164
1.413,-0.11001096074559642,-0.45079404386334926,1.0405594101692959,-0.10956821299659018,-0.4558535492580726,1.0353949314863062,0.00724337355626085,0.00582122802734375
1.419,-0.10994842403408903,-0.44922737756953185,1.0415554074988427,-0.10956821299659018,-0.4558535492580726,1.0353949314863062,0.00905550530782748,0.023905277252197266
1.425,-0.10988457285361672,-0.4476277812707306,1.04257233985275,-0.10956821299659018,-0.4558535492580726,1.0353949314863062,0.010921471210391706,0.006219148635864258
1.431,-0.1098194266538676,-0.4459957422194738,1.0436098974635715,-0.10956821299659018,-0.4558535492580726,1.0353949314863062,0.012834528971468948,0.0053060054779052734
1.437,-0.10975300527900518,-0.4443317575506663,1.0446677642812081,-0.10956821299659018,-0.4558535492580726,1.0353949314863062,0.014790918172267215,0.014069557189941406
1.444,-0.10968532896162372,-0.4426363341301576,1.045745618069179,-0.10893097097229404,-0.4458530870797804,1.0410191122748194,0.005766837308186213,0.011016607284545898
1.45,-0.10961641831658507,-0.4409099884003456,1.0468431305027794,-0.10893097097229404,-0.4458530870797804,1.0410191122748194,0.007669631734055856,0.014687061309814453
1.456,-0.10954629433473925,-0.4391532462228631,1.04795996726909,-0.10893097097229404,-0.4458530870797804,1.0410191122748194,0.009666538077299485,0.005236148834228516
1.462,-0.10947497837653046,-0.4373666427183952,1.0490957881688128,-0.10893097097229404,-0.4458530870797804,1.0410191122748194,0.011728101954338762,0.005356550216674805
1.47,-0.1094024921654904,-0.4355507221036767,1.0502502472198987,-0.10893097097229404,-0.4458530870797804,1.0410191122748194,0.013841058800205506,0.031793832778930664
1.476,-0.10932885778162117,-0.4337060375257179,1.051422992762937,-0.10893097097229404,-0.4458530870797804,1.0410191122748194,0.015998432923037247,0.006540060043334961
1.482,-0.10925409765466938,-0.43183315089331126,1.0526136675682753,-0.10851540799606942,-0.435214695024,1.0486389484454173,0.005270568776245286,0.025257587432861328
1.488,-0.10917823455729395,-0.429932632705868,1.053821908944833,-0.10851540799606942,-0.435214695024,1.0486389484454173,0.007429845282467138,0.005833148956298828
1.494,-0.1091012915981292,-0.4280050618796387,1.0550473488505825,-0.10851540799606942,-0.435214695024,1.0486389484454173,0.009663832853705468,0.005842924118041992
1.501,-0.1090232922147459,-0.42605102557137,1.0562896140046574,-0.10851540799606942,-0.435214695024,1.0486389484454173,0.011948366738428647,0.015332937240600586
1.508,-0.10894426016651178,-0.4240711189994504,1.0575483260010579,-0.10851540799606942,-0.435214695024,1.0486389484454173,0.014273759463713918,0.023761510848999023
1.5150000000000001,-0.10886421952735437,-0.42206594526260155,1.058823101423916,-0.10851540799606942,-0.435214695024,1.0486389484454173,0.016635151386798316,0.03197646141052246
1.522,-0.10878319467842772,-0.42003611515616823,1.0601135519642892,-0.10795154908565692,-0.42317660542594077,1.0562527650643865,0.005045789235884895,0.009737968444824219
1.529,-0.10870121030068569,-0.41798224698606434,1.061419284538442,-0.10795154908565692,-0.42317660542594077,1.0562527650643865,0.007364528159701008,0.025363683700561523
1.5350000000000001,-0.10861829136736398,-0.4159049663804306,1.0627399014075833,-0.10795154908565692,-0.42317660542594077,1.0562527650643865,0.00976750826022836,0.009167194366455078
1.541,-0.10853446313637292,-0.41380490609906284,1.0640750002990218,-0.10795154908565692,-0.42317660542594077,1.0562527650643865,0.012221125199010793,0.016255855560302734
1.5510000000000002,-0.10844975114260373,-0.4116827058406662,1.0654241745287016,-0.10795154908565692,-0.42317660542594077,1.0562527650643865,0.014713010722760007,0.05930280685424805
1.557,-0.10836418119015033,-0.4095390120479978,1.0667870131250827,-0.10795154908565692,-0.42317660542594077,1.0562527650643865,0.017237302590604336,0.009564876556396484
1.563,-0.10827777934444918,-0.4073744777109532,1.0681631009543266,-0.10756506140845119,-0.4115812127456279,1.0639370983409502,0.006005304704718798,0.013001680374145508
1.571,-0.10819057192433947,-0.4051897621676598,1.06955201884675,-0.10756506140845119,-0.4115812127456279,1.0639370983409502,0.008530488625075782,0.04169750213623047
1.577,-0.10810258549404617,-0.402985530903636,1.0709533437245078,-0.10756506140845119,-0.4115812127456279,1.0639370983409502,0.011108662284615468,0.01931905746459961
1.583,-0.10801384685508827,-0.40076245534907756,1.072366648730468,-0.10756506140845119,-0.4115812127456279,1.0639370983409502,0.013722399198097444,0.009490013122558594
1.591,-0.10792438303811486,-0.3985212126743339,1.073791503358234,-0.10756506140845119,-0.4115812127456279,1.0639370983409502,0.016364657409808844,0.040114641189575195
1.5979999999999999,-0.10783422129467121,-0.39626248558363514,1.0752274735832839,-0.10756506140845119,-0.4115812127456279,1.0639370983409502,0.01903177401139018,0.024238109588623047
1.609,-0.10774338908889781,-0.39398696210713385,1.076674121995176,-0.10695818476224268,-0.39862159607752295,1.0719853330043416,0.00663936142069801,0.05806159973144531
1.616,-0.10765191408916445,-0.39169533539132445,1.0781310079307909,-0.10695818476224268,-0.39862159607752295,1.0719853330043416,0.00928567002287919,0.01696610450744629
1.626,-0.10755982415964219,-0.38938830348790415,1.0795976876085587,-0.10695818476224268,-0.39862159607752295,1.0719853330043416,0.01198180306257607,0.06535720825195312
1.6320000000000001,-0.10746714735181565,-0.38706656914113935,1.0810737142636417,-0.10695818476224268,-0.39862159607752295,1.0719853330043416,0.014709737058579024,0.009752035140991211
1.641,-0.10737391189593827,-0.38473083957380333,1.0825586382840224,-0.10695818476224268,-0.39862159607752295,1.0719853330043416,0.017461979550802538,0.042229652404785156
1.6480000000000001,-0.10728014619243312,-0.38238182627174894,1.084052007347459,-0.10668195170088422,-0.38806102787060126,1.0790783819691157,0.007572853943806671,0.011440277099609375
1.655,-0.10718587880324179,-0.3800202447671834,1.0855533665592687,-0.10668195170088422,-0.38806102787060126,1.0790783819691157,0.010336032163428117,0.02176356315612793
1.661,-0.10709113844312423,-0.37764681442071013,1.0870622585908911,-0.10668195170088422,-0.38806102787060126,1.0790783819691157,0.013128806552069047,0.03819584846496582
